,Spouse_A_First_Name,Spouse_B_First_Name,Marriage_Year,counts
99887,Marshall,Jennifer,2001,2
99888,Marshall,Jennifer,2002,2
99889,Marshall,Jennifer,2005,2
99890,Marshall,Jennifer,2014,2
99891,Marshall,Kelly,1997,1
99892,Marshall,Kelly,1998,1
99893,Marshall,Kelly,2004,2
99894,Marshall,Kelly,2009,2
99895,Marshall,Kelly,2012,2
99896,Marshall,Kelly,2013,2
99897,Marshall,Mary,1972,1
99898,Marshall,Mary,1977,1
99899,Marshall,Mary,1978,1
99900,Marshall,Mary,1980,2
99901,Marshall,Mary,2000,1
99902,Marshall,Mary,2001,1
99903,Marshall,Mary,2013,2
99904,Marta,David,1969,1
99905,Marta,David,1972,1
99906,Marta,David,1987,2
99907,Marta,David,1993,3
99908,Marta,David,2007,2
99909,Marta,David,2008,2
99910,Marta,David,2013,2
99911,Marta,James,1976,1
99912,Marta,James,1979,2
99913,Marta,James,1986,1
99914,Marta,James,2013,2
99915,Marta,John,1976,1
99916,Marta,John,1982,2
99917,Marta,John,1985,1
99918,Marta,John,1992,1
99919,Marta,John,2001,1
99920,Marta,Joseph,1988,1
99921,Marta,Joseph,1989,3
99922,Marta,Joseph,1993,1
99923,Marta,Joseph,2000,2
99924,Marta,Michael,1986,1
99925,Marta,Michael,1990,2
99926,Marta,Michael,2001,2
99927,Marta,Michael,2003,2
99928,Marta,Michael,2014,2
99929,Marta,Robert,1971,1
99930,Marta,Robert,1980,2
99931,Marta,Robert,1981,2
99932,Marta,Robert,1982,2
99933,Marta,Robert,1986,1
99934,Marta,Robert,1988,1
99935,Marta,Robert,1990,1
99936,Marta,Robert,2008,1
99937,Marta,Thomas,1976,1
99938,Marta,Thomas,1983,2
99939,Marta,Thomas,2008,2
99940,Marta,Thomas,2011,2
99941,Marta,William,1974,1
99942,Marta,William,1977,1
99943,Marta,William,1982,2
99944,Marta,William,1984,1
99945,Marta,William,1988,1
99946,Marta,William,1996,2
99947,Marta,William,2000,2
99948,Martha,Daniel,1971,1
99949,Martha,Daniel,1975,1
99950,Martha,Daniel,1977,1
99951,Martha,Daniel,1981,2
99952,Martha,Daniel,1984,1
99953,Martha,Daniel,1987,1
99954,Martha,Daniel,1988,2
99955,Martha,Daniel,1989,6
99956,Martha,Daniel,1992,2
99957,Martha,Daniel,1995,1
99958,Martha,Daniel,1996,3
99959,Martha,Daniel,2001,4
99960,Martha,Daniel,2012,2
99961,Martha,David,1969,1
99962,Martha,David,1970,1
99963,Martha,David,1971,2
99964,Martha,David,1974,1
99965,Martha,David,1977,1
99966,Martha,David,1978,1
99967,Martha,David,1981,4
99968,Martha,David,1982,4
99969,Martha,David,1983,2
99970,Martha,David,1984,1
99971,Martha,David,1985,2
99972,Martha,David,1986,3
99973,Martha,David,1987,1
99974,Martha,David,1988,1
99975,Martha,David,1989,3
99976,Martha,David,1992,6
99977,Martha,David,1995,2
99978,Martha,David,1997,2
99979,Martha,David,1998,2
99980,Martha,David,2001,2
99981,Martha,David,2003,2
99982,Martha,David,2004,2
99983,Martha,David,2005,2
99984,Martha,David,2006,1
99985,Martha,David,2007,1
99986,Martha,David,2008,3
99987,Martha,David,2009,3
99988,Martha,David,2012,2
99989,Martha,David,2014,2
99990,Martha,Gregory,1982,2
99991,Martha,Gregory,1983,2
99992,Martha,Gregory,1984,1
99993,Martha,Gregory,1985,1
99994,Martha,Gregory,1986,3
99995,Martha,Gregory,1989,3
99996,Martha,Gregory,1990,1
99997,Martha,Gregory,1991,1
99998,Martha,Gregory,1996,4
99999,Martha,Gregory,1997,2
100000,Martha,Gregory,2001,2
100001,Martha,Gregory,2004,2
100002,Martha,Gregory,2015,2
100003,Martha,James,1968,4
100004,Martha,James,1970,2
100005,Martha,James,1971,1
100006,Martha,James,1972,3
100007,Martha,James,1973,1
100008,Martha,James,1974,3
100009,Martha,James,1975,1
100010,Martha,James,1976,1
100011,Martha,James,1977,2
100012,Martha,James,1978,2
100013,Martha,James,1979,2
100014,Martha,James,1980,2
100015,Martha,James,1981,4
100016,Martha,James,1986,3
100017,Martha,James,1987,1
100018,Martha,James,1988,1
100019,Martha,James,1989,3
100020,Martha,James,1990,2
100021,Martha,James,1994,2
100022,Martha,James,1995,8
100023,Martha,James,1996,4
100024,Martha,James,1999,2
100025,Martha,James,2009,2
100026,Martha,James,2010,4
100027,Martha,John,1968,4
100028,Martha,John,1969,2
100029,Martha,John,1970,2
100030,Martha,John,1971,3
100031,Martha,John,1972,3
100032,Martha,John,1973,1
100033,Martha,John,1974,2
100034,Martha,John,1975,3
100035,Martha,John,1976,1
100036,Martha,John,1978,4
100037,Martha,John,1979,2
100038,Martha,John,1982,2
100039,Martha,John,1983,4
100040,Martha,John,1984,1
100041,Martha,John,1985,4
100042,Martha,John,1986,2
100043,Martha,John,1987,1
100044,Martha,John,1991,2
100045,Martha,John,1992,5
100046,Martha,John,1994,2
100047,Martha,John,1995,2
100048,Martha,John,1996,2
100049,Martha,John,1997,2
100050,Martha,John,1998,2
100051,Martha,John,1999,4
100052,Martha,John,2000,1
100053,Martha,John,2002,2
100054,Martha,John,2008,2
100055,Martha,John,2010,4
100056,Martha,John,2011,2
100057,Martha,Jose,1978,1
100058,Martha,Jose,1989,1
100059,Martha,Jose,1990,1
100060,Martha,Jose,1995,5
100061,Martha,Jose,1996,4
100062,Martha,Jose,1997,2
100063,Martha,Jose,1999,2
100064,Martha,Jose,2000,2
100065,Martha,Jose,2001,2
100066,Martha,Jose,2002,2
100067,Martha,Jose,2003,3
100068,Martha,Jose,2004,1
100069,Martha,Jose,2007,2
100070,Martha,Jose,2012,2
100071,Martha,Jose,2013,2
100072,Martha,Mark,1973,1
100073,Martha,Mark,1975,1
100074,Martha,Mark,1978,1
100075,Martha,Mark,1979,1
100076,Martha,Mark,1980,2
100077,Martha,Mark,1981,4
100078,Martha,Mark,1986,1
100079,Martha,Mark,1989,3
100080,Martha,Mark,1990,4
100081,Martha,Mark,1998,2
100082,Martha,Mark,2001,2
100083,Martha,Mark,2002,1
100084,Martha,Mark,2003,1
100085,Martha,Mark,2010,2
100086,Martha,Mark,2012,2
100087,Martha,Mark,2014,1
100088,Martha,Mark,2015,1
100089,Martha,Michael,1968,2
100090,Martha,Michael,1969,1
100091,Martha,Michael,1972,1
100092,Martha,Michael,1973,1
100093,Martha,Michael,1974,1
100094,Martha,Michael,1975,2
100095,Martha,Michael,1976,1
100096,Martha,Michael,1977,1
100097,Martha,Michael,1979,2
100098,Martha,Michael,1980,2
100099,Martha,Michael,1982,4
100100,Martha,Michael,1983,2
100101,Martha,Michael,1984,1
100102,Martha,Michael,1985,3
100103,Martha,Michael,1986,1
100104,Martha,Michael,1987,1
100105,Martha,Michael,1988,2
100106,Martha,Michael,1989,2
100107,Martha,Michael,1990,2
100108,Martha,Michael,1991,3
100109,Martha,Michael,1992,1
100110,Martha,Michael,1994,4
100111,Martha,Michael,1995,1
100112,Martha,Michael,1996,6
100113,Martha,Michael,2003,2
100114,Martha,Michael,2004,2
100115,Martha,Michael,2008,2
100116,Martha,Michael,2011,2
100117,Martha,Michael,2012,3
100118,Martha,Michael,2013,4
100119,Martha,Michael,2014,2
100120,Martha,Michael,2015,2
100121,Martha,Paul,1968,2
100122,Martha,Paul,1970,1
100123,Martha,Paul,1975,1
100124,Martha,Paul,1981,2
100125,Martha,Paul,1982,4
100126,Martha,Paul,1987,1
100127,Martha,Paul,1990,2
100128,Martha,Paul,1991,1
100129,Martha,Paul,1992,2
100130,Martha,Paul,1997,1
100131,Martha,Paul,1998,3
100132,Martha,Paul,1999,2
100133,Martha,Paul,2002,2
100134,Martha,Paul,2003,2
100135,Martha,Paul,2004,2
100136,Martha,Paul,2012,2
100137,Martha,Richard,1968,1
100138,Martha,Richard,1971,1
100139,Martha,Richard,1974,1
100140,Martha,Richard,1977,1
100141,Martha,Richard,1978,2
100142,Martha,Richard,1979,2
100143,Martha,Richard,1980,2
100144,Martha,Richard,1981,2
100145,Martha,Richard,1982,2
100146,Martha,Richard,1983,2
100147,Martha,Richard,1984,1
100148,Martha,Richard,1985,3
100149,Martha,Richard,1991,7
100150,Martha,Richard,1992,2
100151,Martha,Richard,2010,2
100152,Martha,Robert,1968,1
100153,Martha,Robert,1971,2
100154,Martha,Robert,1972,1
100155,Martha,Robert,1973,1
100156,Martha,Robert,1974,3
100157,Martha,Robert,1975,2
100158,Martha,Robert,1976,2
100159,Martha,Robert,1977,1
100160,Martha,Robert,1978,1
100161,Martha,Robert,1979,1
100162,Martha,Robert,1980,6
100163,Martha,Robert,1982,4
100164,Martha,Robert,1983,3
100165,Martha,Robert,1984,6
100166,Martha,Robert,1985,2
100167,Martha,Robert,1986,1
100168,Martha,Robert,1988,1
100169,Martha,Robert,1990,2
100170,Martha,Robert,1992,3
100171,Martha,Robert,1994,2
100172,Martha,Robert,1995,4
100173,Martha,Robert,1997,2
100174,Martha,Robert,1998,2
100175,Martha,Robert,1999,1
100176,Martha,Robert,2000,2
100177,Martha,Robert,2002,2
100178,Martha,Robert,2014,4
100179,Martha,Stephen,1969,2
100180,Martha,Stephen,1975,1
100181,Martha,Stephen,1977,1
100182,Martha,Stephen,1978,1
100183,Martha,Stephen,1980,2
100184,Martha,Stephen,1983,2
100185,Martha,Stephen,1984,2
100186,Martha,Stephen,1986,1
100187,Martha,Stephen,1990,1
100188,Martha,Stephen,1992,2
100189,Martha,Stephen,1993,1
100190,Martha,Stephen,1994,1
100191,Martha,Stephen,1995,2
100192,Martha,Stephen,1996,4
100193,Martha,Stephen,1998,2
100194,Martha,Stephen,2006,2
100195,Martha,Steven,1968,1
100196,Martha,Steven,1970,1
100197,Martha,Steven,1972,1
100198,Martha,Steven,1974,1
100199,Martha,Steven,1975,3
100200,Martha,Steven,1977,2
100201,Martha,Steven,1978,1
100202,Martha,Steven,1979,2
100203,Martha,Steven,1983,4
100204,Martha,Steven,1984,2
100205,Martha,Steven,1986,1
100206,Martha,Steven,1987,1
100207,Martha,Steven,1999,2
100208,Martha,Steven,2000,2
100209,Martha,Thomas,1969,2
100210,Martha,Thomas,1972,2
100211,Martha,Thomas,1973,1
100212,Martha,Thomas,1977,1
100213,Martha,Thomas,1979,4
100214,Martha,Thomas,1981,2
100215,Martha,Thomas,1983,2
100216,Martha,Thomas,1984,1
100217,Martha,Thomas,1986,3
100218,Martha,Thomas,1987,1
100219,Martha,Thomas,1988,1
100220,Martha,Thomas,1989,3
100221,Martha,Thomas,1990,2
100222,Martha,Thomas,1995,2
100223,Martha,Thomas,2005,4
100224,Martha,Thomas,2011,2
100225,Martha,William,1969,2
100226,Martha,William,1970,1
100227,Martha,William,1971,1
100228,Martha,William,1972,2
100229,Martha,William,1974,3
100230,Martha,William,1975,1
100231,Martha,William,1976,1
100232,Martha,William,1977,4
100233,Martha,William,1979,5
100234,Martha,William,1980,2
100235,Martha,William,1982,2
100236,Martha,William,1983,2
100237,Martha,William,1984,1
100238,Martha,William,1986,1
100239,Martha,William,1987,1
100240,Martha,William,1988,3
100241,Martha,William,1991,3
100242,Martha,William,1992,3
100243,Martha,William,1993,4
100244,Martha,William,1995,4
100245,Martha,William,1999,1
100246,Martha,William,2001,1
100247,Martha,William,2002,2
100248,Martha,William,2008,2
100249,Martha,William,2009,2
100250,Martha,William,2010,4
100251,Martin,Cynthia,1969,1
100252,Martin,Cynthia,1976,1
100253,Martin,Cynthia,1985,1
100254,Martin,Cynthia,1991,2
100255,Martin,Cynthia,1992,2
100256,Martin,Cynthia,1994,2
100257,Martin,Cynthia,1995,4
100258,Martin,Cynthia,1997,2
100259,Martin,Cynthia,1998,4
100260,Martin,Cynthia,1999,4
100261,Martin,Cynthia,2000,2
100262,Martin,Cynthia,2005,2
100263,Martin,Cynthia,2008,2
100264,Martin,Elizabeth,1971,1
100265,Martin,Elizabeth,1974,1
100266,Martin,Elizabeth,1976,1
100267,Martin,Elizabeth,1982,2
100268,Martin,Elizabeth,1983,2
100269,Martin,Elizabeth,1986,1
100270,Martin,Elizabeth,1990,2
100271,Martin,Elizabeth,1991,2
100272,Martin,Elizabeth,1994,2
100273,Martin,Elizabeth,1996,1
100274,Martin,Elizabeth,1997,2
100275,Martin,Elizabeth,2011,2
100276,Martin,Elizabeth,2012,2
100277,Martin,Jennifer,1969,1
100278,Martin,Jennifer,1973,1
100279,Martin,Jennifer,1979,1
100280,Martin,Jennifer,1980,2
100281,Martin,Jennifer,1981,2
100282,Martin,Jennifer,1994,1
100283,Martin,Jennifer,1996,4
100284,Martin,Jennifer,1998,2
100285,Martin,Jennifer,2003,2
100286,Martin,Jennifer,2005,2
100287,Martin,Jennifer,2006,2
100288,Martin,Jennifer,2008,2
100289,Martin,Jennifer,2009,2
100290,Martin,Jennifer,2010,1
100291,Martin,Jennifer,2011,1
100292,Martin,Karen,1968,1
100293,Martin,Karen,1972,1
100294,Martin,Karen,1973,2
100295,Martin,Karen,1974,1
100296,Martin,Karen,1977,2
100297,Martin,Karen,1979,2
100298,Martin,Karen,1980,2
100299,Martin,Karen,1981,2
100300,Martin,Karen,1985,1
100301,Martin,Karen,1986,1
100302,Martin,Karen,1987,1
100303,Martin,Karen,1988,1
100304,Martin,Karen,1991,2
100305,Martin,Karen,1992,2
100306,Martin,Karen,1994,2
100307,Martin,Karen,2005,2
100308,Martin,Karen,2006,2
100309,Martin,Kimberly,1976,1
100310,Martin,Kimberly,1979,2
100311,Martin,Kimberly,1983,2
100312,Martin,Kimberly,1986,1
100313,Martin,Kimberly,1988,1
100314,Martin,Kimberly,1993,1
100315,Martin,Kimberly,1995,1
100316,Martin,Kimberly,1997,2
100317,Martin,Kimberly,2000,4
100318,Martin,Kimberly,2001,1
100319,Martin,Kimberly,2002,1
100320,Martin,Kimberly,2013,2
100321,Martin,Laura,1973,1
100322,Martin,Laura,1978,1
100323,Martin,Laura,1979,1
100324,Martin,Laura,1987,1
100325,Martin,Laura,1989,5
100326,Martin,Laura,1996,3
100327,Martin,Laura,1999,1
100328,Martin,Laura,2002,2
100329,Martin,Laura,2007,4
100330,Martin,Laura,2008,2
100331,Martin,Laura,2011,1
100332,Martin,Laura,2012,2
100333,Martin,Linda,1968,1
100334,Martin,Linda,1970,1
100335,Martin,Linda,1971,1
100336,Martin,Linda,1972,2
100337,Martin,Linda,1975,1
100338,Martin,Linda,1978,1
100339,Martin,Linda,1979,2
100340,Martin,Linda,1980,2
100341,Martin,Linda,1982,1
100342,Martin,Linda,1984,3
100343,Martin,Linda,1985,4
100344,Martin,Linda,1986,1
100345,Martin,Linda,1988,1
100346,Martin,Linda,1989,3
100347,Martin,Linda,1994,2
100348,Martin,Linda,1995,1
100349,Martin,Linda,1996,2
100350,Martin,Linda,2001,1
100351,Martin,Linda,2004,2
100352,Martin,Linda,2005,2
100353,Martin,Linda,2007,2
100354,Martin,Mary,1968,1
100355,Martin,Mary,1970,1
100356,Martin,Mary,1972,1
100357,Martin,Mary,1973,4
100358,Martin,Mary,1974,2
100359,Martin,Mary,1978,1
100360,Martin,Mary,1979,1
100361,Martin,Mary,1982,4
100362,Martin,Mary,1983,4
100363,Martin,Mary,1984,2
100364,Martin,Mary,1985,1
100365,Martin,Mary,1989,3
100366,Martin,Mary,1990,2
100367,Martin,Mary,1991,1
100368,Martin,Mary,1992,1
100369,Martin,Mary,1993,1
100370,Martin,Mary,1997,2
100371,Martin,Mary,1998,2
100372,Martin,Mary,2000,2
100373,Martin,Mary,2001,2
100374,Martin,Mary,2002,2
100375,Martin,Mary,2003,2
100376,Martin,Mary,2007,4
100377,Martin,Mary,2009,2
100378,Martin,Mary,2010,2
100379,Martin,Michelle,1979,1
100380,Martin,Michelle,1989,8
100381,Martin,Michelle,1990,2
100382,Martin,Michelle,1991,4
100383,Martin,Michelle,1992,3
100384,Martin,Michelle,1994,4
100385,Martin,Michelle,1996,2
100386,Martin,Michelle,1997,2
100387,Martin,Michelle,1999,7
100388,Martin,Michelle,2000,1
100389,Martin,Michelle,2010,2
100390,Martin,Michelle,2014,2
100391,Martin,Nancy,1968,2
100392,Martin,Nancy,1972,1
100393,Martin,Nancy,1975,1
100394,Martin,Nancy,1977,1
100395,Martin,Nancy,1978,1
100396,Martin,Nancy,1979,1
100397,Martin,Nancy,1980,2
100398,Martin,Nancy,1984,3
100399,Martin,Nancy,1985,1
100400,Martin,Nancy,1987,1
100401,Martin,Nancy,1994,2
100402,Martin,Nancy,2004,2
100403,Martin,Nancy,2007,2
100404,Martin,Nancy,2008,4
100405,Martin,Nancy,2011,2
100406,Martin,Nancy,2012,2
100407,Martin,Pamela,1971,1
100408,Martin,Pamela,1975,1
100409,Martin,Pamela,1976,1
100410,Martin,Pamela,1981,2
100411,Martin,Pamela,1982,2
100412,Martin,Pamela,1984,2
100413,Martin,Pamela,1985,1
100414,Martin,Pamela,1986,1
100415,Martin,Pamela,1987,1
100416,Martin,Pamela,1988,3
100417,Martin,Pamela,1995,2
100418,Martin,Pamela,1997,2
100419,Martin,Pamela,2003,1
100420,Martin,Patricia,1968,2
100421,Martin,Patricia,1970,1
100422,Martin,Patricia,1971,1
100423,Martin,Patricia,1973,2
100424,Martin,Patricia,1974,2
100425,Martin,Patricia,1981,2
100426,Martin,Patricia,1982,2
100427,Martin,Patricia,1983,2
100428,Martin,Patricia,1984,1
100429,Martin,Patricia,1985,1
100430,Martin,Patricia,1988,2
100431,Martin,Patricia,1993,2
100432,Martin,Patricia,1996,2
100433,Martin,Patricia,1999,2
100434,Martin,Patricia,2000,2
100435,Martin,Patricia,2004,2
100436,Martin,Patricia,2008,2
100437,Martin,Patricia,2009,2
100438,Martin,Sandra,1968,1
100439,Martin,Sandra,1969,2
100440,Martin,Sandra,1975,1
100441,Martin,Sandra,1976,1
100442,Martin,Sandra,1977,1
100443,Martin,Sandra,1978,1
100444,Martin,Sandra,1979,4
100445,Martin,Sandra,1980,2
100446,Martin,Sandra,1982,4
100447,Martin,Sandra,1983,6
100448,Martin,Sandra,1984,3
100449,Martin,Sandra,1985,4
100450,Martin,Sandra,1987,3
100451,Martin,Sandra,1988,1
100452,Martin,Sandra,1989,1
100453,Martin,Sandra,1991,2
100454,Martin,Sandra,1993,3
100455,Martin,Sandra,2001,4
100456,Martin,Sharon,1970,1
100457,Martin,Sharon,1971,2
100458,Martin,Sharon,1972,1
100459,Martin,Sharon,1980,1
100460,Martin,Sharon,1982,2
100461,Martin,Sharon,1985,1
100462,Martin,Sharon,1986,1
100463,Martin,Sharon,1988,1
100464,Martin,Sharon,1990,2
100465,Martin,Sharon,1991,2
100466,Martin,Sharon,1993,1
100467,Martin,Sharon,2005,2
100468,Martin,Sharon,2006,2
100469,Martin,Sharon,2012,2
100470,Martin,Susan,1968,2
100471,Martin,Susan,1969,1
100472,Martin,Susan,1975,2
100473,Martin,Susan,1976,1
100474,Martin,Susan,1979,2
100475,Martin,Susan,1980,2
100476,Martin,Susan,1984,4
100477,Martin,Susan,1985,2
100478,Martin,Susan,1986,2
100479,Martin,Susan,1987,1
100480,Martin,Susan,1989,9
100481,Martin,Susan,1990,3
100482,Martin,Susan,1991,2
100483,Martin,Susan,1992,2
100484,Martin,Susan,1994,2
100485,Martin,Susan,1996,2
100486,Martin,Susan,1998,2
100487,Martin,Susan,2003,2
100488,Martin,Susan,2004,2
100489,Martin,Susan,2011,2
100490,Martina,Michael,1974,1
100491,Martina,Michael,1979,1
100492,Martina,Michael,1990,1
100493,Martina,Michael,1994,1
100494,Martina,Michael,2008,2
100495,Martina,Michael,2014,2
100496,Marty,Donna,1979,2
100497,Marty,Donna,1982,2
100498,Marty,Donna,1989,3
100499,Marty,John,1980,2
100500,Marty,John,1981,2
100501,Marty,John,1983,2
100502,Marty,John,1985,1
100503,Marva,John,1977,1
100504,Marva,John,1980,2
100505,Marva,John,1981,2
100506,Marva,John,1988,1
100507,Marva,Robert,1968,1
100508,Marva,Robert,1972,1
100509,Marva,Robert,1977,1
100510,Marva,Robert,1979,1
100511,Marva,Robert,1990,2
100512,Marva,Robert,1994,1
100513,Marvin,Barbara,1969,1
100514,Marvin,Barbara,1971,1
100515,Marvin,Barbara,1972,1
100516,Marvin,Barbara,1976,1
100517,Marvin,Barbara,1979,4
100518,Marvin,Barbara,1984,2
100519,Marvin,Barbara,1985,1
100520,Marvin,Barbara,1987,1
100521,Marvin,Barbara,1989,3
100522,Marvin,Barbara,1990,2
100523,Marvin,Barbara,1994,2
100524,Marvin,Barbara,1997,2
100525,Marvin,Barbara,2007,1
100526,Marvin,Carol,1968,1
100527,Marvin,Carol,1969,1
100528,Marvin,Carol,1970,1
100529,Marvin,Carol,1971,1
100530,Marvin,Carol,1975,1
100531,Marvin,Carol,1977,1
100532,Marvin,Carol,1988,1
100533,Marvin,Carol,1992,1
100534,Marvin,Carol,1999,2
100535,Marvin,Carol,2003,2
100536,Marvin,Cheryl,1971,1
100537,Marvin,Cheryl,1981,2
100538,Marvin,Cheryl,1983,4
100539,Marvin,Cheryl,1997,3
100540,Marvin,Cheryl,2010,2
100541,Marvin,Deborah,1975,2
100542,Marvin,Deborah,1978,1
100543,Marvin,Deborah,1981,2
100544,Marvin,Deborah,1983,2
100545,Marvin,Deborah,1986,1
100546,Marvin,Deborah,1997,2
100547,Marvin,Deborah,1999,2
100548,Marvin,Donna,1968,2
100549,Marvin,Donna,1969,1
100550,Marvin,Donna,1982,2
100551,Marvin,Donna,1983,4
100552,Marvin,Donna,1998,2
100553,Marvin,Donna,2001,1
100554,Marvin,Elizabeth,1968,1
100555,Marvin,Elizabeth,1973,1
100556,Marvin,Elizabeth,1974,1
100557,Marvin,Elizabeth,1975,1
100558,Marvin,Elizabeth,1981,2
100559,Marvin,Elizabeth,1986,1
100560,Marvin,Elizabeth,1987,1
100561,Marvin,Elizabeth,1996,2
100562,Marvin,Elizabeth,1999,2
100563,Marvin,Jennifer,1973,1
100564,Marvin,Jennifer,1974,1
100565,Marvin,Jennifer,1979,1
100566,Marvin,Jennifer,1982,2
100567,Marvin,Jennifer,1995,2
100568,Marvin,Jennifer,1997,2
100569,Marvin,Jennifer,2009,1
100570,Marvin,Jennifer,2010,1
100571,Marvin,Jennifer,2011,2
100572,Marvin,Karen,1968,2
100573,Marvin,Karen,1969,2
100574,Marvin,Karen,1971,2
100575,Marvin,Karen,1972,1
100576,Marvin,Karen,1975,1
100577,Marvin,Karen,1985,1
100578,Marvin,Karen,1986,1
100579,Marvin,Karen,1997,2
100580,Marvin,Karen,2000,2
100581,Marvin,Linda,1969,1
100582,Marvin,Linda,1970,1
100583,Marvin,Linda,1972,1
100584,Marvin,Linda,1973,1
100585,Marvin,Linda,1978,2
100586,Marvin,Linda,1981,2
100587,Marvin,Linda,1983,2
100588,Marvin,Linda,1985,1
100589,Marvin,Linda,1989,1
100590,Marvin,Linda,1993,1
100591,Marvin,Linda,1996,2
100592,Marvin,Linda,2002,2
100593,Marvin,Linda,2003,2
100594,Marvin,Margaret,1971,1
100595,Marvin,Margaret,1974,1
100596,Marvin,Margaret,1980,4
100597,Marvin,Margaret,1984,1
100598,Marvin,Margaret,1985,1
100599,Marvin,Margaret,1993,2
100600,Marvin,Margaret,1996,1
100601,Marvin,Margaret,2000,2
100602,Marvin,Mary,1968,1
100603,Marvin,Mary,1970,2
100604,Marvin,Mary,1971,1
100605,Marvin,Mary,1974,1
100606,Marvin,Mary,1975,1
100607,Marvin,Mary,1977,1
100608,Marvin,Mary,1979,2
100609,Marvin,Mary,1980,2
100610,Marvin,Mary,1982,4
100611,Marvin,Mary,1988,1
100612,Marvin,Mary,1991,2
100613,Marvin,Mary,1998,2
100614,Marvin,Mary,2002,2
100615,Marvin,Mary,2007,2
100616,Marvin,Mary,2009,2
100617,Marvin,Patricia,1968,3
100618,Marvin,Patricia,1971,1
100619,Marvin,Patricia,1972,1
100620,Marvin,Patricia,1973,2
100621,Marvin,Patricia,1975,1
100622,Marvin,Patricia,1979,1
100623,Marvin,Patricia,1980,2
100624,Marvin,Patricia,1987,1
100625,Marvin,Patricia,1989,2
100626,Marvin,Patricia,1990,1
100627,Marvin,Patricia,1995,2
100628,Marvin,Patricia,1996,2
100629,Marvin,Patricia,2006,2
100630,Marvin,Sandra,1974,1
100631,Marvin,Sandra,1979,2
100632,Marvin,Sandra,1985,1
100633,Marvin,Sandra,1988,1
100634,Marvin,Sandra,1995,2
100635,Marvin,Sandra,1996,2
100636,Marvin,Sandra,1998,1
100637,Marvin,Sandra,2000,2
100638,Marvin,Sharon,1976,1
100639,Marvin,Sharon,1978,1
100640,Marvin,Sharon,1980,2
100641,Marvin,Sharon,1987,1
100642,Marvin,Sharon,1994,2
100643,Marvin,Sharon,1998,2
100644,Marvin,Sharon,1999,2
100645,Marvin,Susan,1968,1
100646,Marvin,Susan,1969,1
100647,Marvin,Susan,1972,1
100648,Marvin,Susan,1973,1
100649,Marvin,Susan,1976,1
100650,Marvin,Susan,1978,1
100651,Marvin,Susan,1980,2
100652,Marvin,Susan,1982,2
100653,Marvin,Susan,1983,2
100654,Marvin,Susan,1985,1
100655,Marvin,Susan,1991,2
100656,Marvin,Susan,1995,2
100657,Marvin,Susan,1997,2
100658,Marvin,Susan,2001,1
100659,Marvin,Susan,2002,1
100660,Mary,Charles,1968,4
100661,Mary,Charles,1969,10
100662,Mary,Charles,1970,7
100663,Mary,Charles,1971,7
100664,Mary,Charles,1972,8
100665,Mary,Charles,1973,8
100666,Mary,Charles,1974,7
100667,Mary,Charles,1975,6
100668,Mary,Charles,1976,6
100669,Mary,Charles,1977,10
100670,Mary,Charles,1978,4
100671,Mary,Charles,1979,5
100672,Mary,Charles,1980,12
100673,Mary,Charles,1981,11
100674,Mary,Charles,1982,16
100675,Mary,Charles,1983,8
100676,Mary,Charles,1984,8
100677,Mary,Charles,1985,5
100678,Mary,Charles,1986,5
100679,Mary,Charles,1987,4
100680,Mary,Charles,1988,4
100681,Mary,Charles,1989,8
100682,Mary,Charles,1990,2
100683,Mary,Charles,1991,7
100684,Mary,Charles,1992,5
100685,Mary,Charles,1993,8
100686,Mary,Charles,1994,6
100687,Mary,Charles,1995,4
100688,Mary,Charles,1996,8
100689,Mary,Charles,1999,7
100690,Mary,Charles,2000,4
100691,Mary,Charles,2003,10
100692,Mary,Charles,2004,2
100693,Mary,Charles,2006,4
100694,Mary,Charles,2007,3
100695,Mary,Charles,2008,1
100696,Mary,Charles,2012,2
100697,Mary,Charles,2013,1
100698,Mary,Charles,2014,1
100699,Mary,Charles,2015,3
100700,Mary,Daniel,1968,7
