Spouse_A_First_Name,Spouse_B_First_Name,counts
Linnea,Robert,7
Linsey,John,6
Lisa,Michael,494
Lisa,David,451
Lisa,John,405
Lisa,Robert,326
Lisa,James,284
Lisa,Mark,228
Lisa,William,219
Lisa,Jeffrey,217
Lisa,Richard,205
Lisa,Thomas,195
Lisa,Steven,179
Lisa,Daniel,176
Lisa,Christopher,164
Lisa,Scott,158
Lisa,Paul,126
Liz,Donald,6
Liza,David,14
Liza,Christopher,7
Liza,Daniel,6
Lizabeth,John,9
Lizbeth,Jose,8
Lloyd,Mary,17
Lloyd,Patricia,17
Lloyd,Karen,16
Lloyd,Linda,15
Lloyd,Janet,14
Lloyd,Susan,14
Lloyd,Donna,13
Lloyd,Diane,13
Lloyd,Pamela,13
Lloyd,Barbara,13
Lloyd,Debra,12
Lloyd,Deborah,10
Lloyd,Betty,10
Lloyd,Carol,10
Lloyd,Dorothy,9
Loan,Hung,7
Loan,Tuan,6
Loi,Thu,6
Lois,John,48
Lois,Robert,41
Lois,William,38
Lois,James,34
Lois,Richard,30
Lois,David,27
Lois,Michael,27
Lois,Charles,23
Lois,Donald,15
Lois,Gregory,14
Lois,George,14
Lois,Gary,14
Lois,Daniel,13
Lois,Kenneth,13
Lois,Thomas,11
Lola,John,10
Lola,James,9
Lola,Kenneth,8
Lola,Robert,6
Lolita,Kenneth,6
Long,Thuy,10
Long,My,10
Long,Trang,6
Lonnie,Linda,11
Lonnie,Susan,8
Lonnie,Laurie,8
Lonnie,Barbara,7
Lonnie,Amy,7
Lonnie,Alice,7
Lonnie,Ellen,6
Lonny,Lisa,7
Lonny,Laurie,6
Lora,Michael,21
Lora,David,16
Lora,Joseph,15
Lora,John,14
Lora,William,13
Lora,Robert,13
Lora,James,11
Lora,Richard,9
Lora,Christopher,8
Lora,Thomas,7
Lora,Douglas,7
Lora,Paul,6
Lora,Mark,6
Lora,Scott,6
Lora,Jason,6
Loreen,Brian,6
Loren,Mary,20
Loren,Julie,14
Loren,Barbara,14
Loren,Linda,13
Loren,Christina,12
Loren,Susan,12
Loren,Pamela,11
Loren,Sandra,11
Loren,Jennifer,10
Loren,Tina,10
Loren,Cheryl,9
Loren,Nancy,8
Loren,Judith,8
Loren,Karen,8
Loren,Kathleen,8
Lorena,Juan,13
Lorena,Jose,13
Lorena,David,9
Lorena,Luis,7
Lorena,William,6
Lorena,Robert,6
Lorena,Michael,6
Lorena,James,6
Lorena,Eric,6
Lorene,Charles,8
Lorene,Richard,7
Lorene,Steven,6
Lorene,Robert,6
Lorene,John,6
Lorene,James,6
Lorenzo,Maria,11
Loretta,Richard,31
Loretta,John,30
Loretta,Robert,30
Loretta,Michael,27
Loretta,David,24
Loretta,William,21
Loretta,Kevin,16
Loretta,Mark,12
Loretta,Ronald,11
Loretta,Joseph,11
Loretta,James,11
Loretta,Gerald,11
Loretta,Timothy,11
Loretta,Thomas,11
Loretta,Charles,10
Lori,Michael,207
Lori,David,170
Lori,John,146
Lori,Robert,143
Lori,James,136
Lori,Steven,110
Lori,Mark,101
Lori,Thomas,95
Lori,Jeffrey,80
Lori,Richard,74
Lori,Brian,74
Lori,Scott,73
Lori,William,67
Lori,Daniel,57
Lori,Ronald,56
Lorie,Michael,14
Lorie,Steven,7
Lorie,Jeffrey,7
Lorie,Bradley,6
Lorie,David,6
Lorie,Mark,6
Lorie,John,6
Lorie,Jerry,6
Lorna,David,18
Lorna,Robert,17
Lorna,John,16
Lorna,James,15
Lorna,Paul,14
Lorna,William,12
Lorna,Michael,11
Lorna,Timothy,10
Lorna,Richard,9
Lorna,Thomas,8
Lorna,Mark,7
Lorna,Brian,7
Lorna,George,6
Lorna,Randall,6
Lorna,Kenneth,6
Lorraine,Robert,42
Lorraine,James,40
Lorraine,William,38
Lorraine,David,36
Lorraine,John,31
Lorraine,Michael,28
Lorraine,Richard,25
Lorraine,Charles,24
Lorraine,Mark,20
Lorraine,Scott,19
Lorraine,Donald,18
Lorraine,Gary,15
Lorraine,Daniel,15
Lorraine,Paul,15
Lorraine,Kenneth,15
Lorri,James,9
Lorri,Daniel,7
Lorri,Mark,7
Lorri,Scott,6
Lorrie,James,10
Lorrie,Michael,9
Lorrie,Robert,9
Lorrie,Ronald,8
Lorrie,Mark,6
Lorrie,Richard,6
Lorrie,Dennis,6
Lou,Michael,8
Louie,Maria,6
Louis,Patricia,38
Louis,Barbara,29
Louis,Linda,26
Louis,Susan,22
Louis,Karen,21
Louis,Lisa,18
Louis,Mary,17
Louis,Nancy,15
Louis,Kathleen,14
Louis,Elizabeth,14
Louis,Jennifer,14
Louis,Ann,14
Louis,Pamela,13
Louis,Cheryl,12
Louis,Donna,11
Louisa,David,9
Louisa,Robert,8
Louisa,Eric,6
Louise,William,37
Louise,Robert,35
Louise,James,33
Louise,John,32
Louise,David,19
Louise,Steven,17
Louise,Michael,16
Louise,Thomas,16
Louise,Richard,15
Louise,Mark,13
Louise,Charles,12
Louise,Joseph,12
Louise,Daniel,11
Louise,Gary,9
Louise,Christopher,9
Lourdes,Jose,6
Lourdes,Donald,6
Lowell,Sandra,7
Lowell,Peggy,7
Lowell,Debra,6
Lowell,Barbara,6
Luann,William,9
Luann,Michael,8
Luann,James,8
Luann,David,7
Luanne,Robert,6
Lucas,Amanda,8
Lucas,Jennifer,6
Lucas,Maria,6
Lucia,Jose,7
Lucia,John,6
Lucia,David,6
Lucia,Carlos,6
Lucille,John,17
Lucille,Charles,14
Lucille,Robert,12
Lucille,James,10
Lucille,David,7
Lucille,Michael,7
Lucille,Richard,7
Lucille,William,7
Lucille,Thomas,6
Lucinda,John,16
Lucinda,David,11
Lucinda,James,10
Lucinda,Paul,10
Lucinda,Robert,9
Lucinda,Gregory,7
Lucinda,Charles,6
Lucinda,Christopher,6
Lucinda,Michael,6
Lucinda,Richard,6
Lucinda,William,6
Lucy,Robert,17
Lucy,John,14
Lucy,William,11
Lucy,Daniel,10
Lucy,Michael,9
Lucy,Peter,8
Lucy,Richard,8
Lucy,James,8
Lucy,Paul,7
Lucy,Steven,7
Lucy,Thomas,7
Lucy,David,7
Lucy,Joseph,6
Lucy,Kevin,6
Lucy,Charles,6
Luis,Maria,63
Luis,Andrea,17
Luis,Laura,17
Luis,Patricia,15
Luis,Luis,14
Luis,Jennifer,12
Luis,Monica,11
Luis,Michelle,11
Luis,Ana,11
Luis,Diana,10
Luis,Lisa,10
Luis,Martha,10
Luis,Veronica,10
Luis,Alicia,9
Luis,Anna,9
Luisa,Edward,7
Luke,Elizabeth,10
Luke,Jessica,10
Luke,Christina,9
Luke,Sarah,8
Luke,Stephanie,8
Luke,Nicole,8
Luke,Jennifer,6
Luke,Molly,6
Luke,Melissa,6
Luke,Rebecca,6
Luke,Laura,6
Lula,William,7
Luz,Robert,13
Luz,Jose,11
Luz,Victor,9
Luz,Michael,6
Luz,Juan,6
Luz,David,6
Lydia,Robert,15
Lydia,Michael,14
Lydia,John,12
Lydia,David,12
Lydia,William,12
Lydia,James,10
Lydia,Richard,10
Lydia,Patrick,10
Lydia,Mark,9
Lydia,Charles,8
Lydia,Jason,8
Lydia,Joshua,7
Lydia,Donald,7
Lydia,Christopher,7
Lydia,Steven,6
Lyle,Barbara,12
Lyle,Mary,10
Lyle,Linda,10
Lyle,Julie,10
Lyle,Sandra,9
Lyle,Judith,9
Lyle,Patricia,8
Lyle,Susan,8
Lyle,Michelle,7
Lyle,Karen,7
Lyle,Elizabeth,7
Lyle,Margaret,6
Lyle,Nancy,6
Lyle,Lisa,6
Lyle,Sharon,6
Lyn,James,10
Lyn,Richard,9
Lyn,John,9
Lynda,Robert,52
Lynda,David,43
Lynda,James,40
Lynda,John,40
Lynda,Michael,34
Lynda,Daniel,26
Lynda,Richard,21
Lynda,William,18
Lynda,Steven,18
Lynda,Charles,17
Lynda,Timothy,16
Lynda,Ronald,16
Lynda,Gary,15
Lynda,George,14
Lynda,Donald,13
Lyndsey,John,9
Lynette,Robert,22
Lynette,Michael,17
Lynette,William,14
Lynette,James,14
Lynette,David,13
Lynette,Jeffrey,12
Lynette,Richard,11
Lynette,Bradley,10
Lynette,Anthony,10
Lynette,John,8
Lynette,Thomas,8
Lynette,Charles,8
Lynette,Christopher,8
Lynette,Douglas,7
Lynette,Kenneth,7
Lynn,Michael,119
Lynn,Robert,99
Lynn,David,96
Lynn,James,91
Lynn,John,86
Lynn,William,54
Lynn,Thomas,51
Lynn,Mark,47
Lynn,Steven,46
Lynn,Richard,45
Lynn,Paul,41
Lynn,Kenneth,37
Lynn,Timothy,33
Lynn,Scott,33
Lynn,Daniel,33
Lynne,Michael,47
Lynne,James,44
Lynne,David,37
Lynne,John,35
Lynne,Robert,30
Lynne,Richard,22
Lynne,Mark,20
Lynne,William,19
Lynne,Gregory,18
Lynne,Kenneth,15
Lynne,Bruce,13
Lynne,Stephen,13
Lynne,Thomas,13
Lynne,Daniel,12
Lynne,Gary,12
Lynnette,Michael,11
Lynnette,Robert,7
Lynnette,Richard,7
Lynnette,Mark,6
Lynnette,David,6
Lyubov,Sergey,9
Lyubov,Vitaliy,6
Lyudmila,Aleksandr,12
Lyudmila,Roman,8
Lyudmila,Pavel,8
Lyudmila,Alexander,8
Lyudmila,Igor,6
Lyudmila,Sergey,6
Lyudmila,Alex,6
Lyudmyla,Yuriy,6
Ma,Michael,10
Ma,Juan,9
Ma,David,8
Ma,Raul,7
Ma,Eric,6
Ma,Jose,6
Mabel,James,8
Mackenzie,Michael,6
Madeline,James,15
Madeline,David,13
Madeline,Michael,12
Madeline,Robert,12
Madeline,Joshua,8
Madeline,Jeffrey,8
Madeline,Richard,8
Madeline,Thomas,7
Madeline,Mark,6
Madeline,John,6
Mae,Robert,8
Mae,James,7
Maggie,David,9
Maggie,James,9
Maggie,John,6
Mai,Minh,13
Mai,Robert,9
Mai,Hung,8
Mai,Phong,6
Mai,Tuan,6
Mai,Michael,6
Mai,James,6
Maile,Brian,6
Malcolm,Deborah,7
Malcolm,Susan,7
Malcolm,Elizabeth,6
Malia,Robert,8
Malia,Jeffrey,6
Malia,David,6
Malia,Matthew,6
Malia,Christopher,6
Malinda,David,6
Malinda,Eric,6
Mallory,William,6
Mallory,Michael,6
Man,Wing,7
Mandi,Jason,6
Mandy,John,12
Mandy,David,10
Mandy,Robert,10
Mandy,Ryan,10
Mandy,Joseph,8
Mandy,Jason,6
Manuel,Maria,31
Manuel,Michelle,11
Manuel,Ana,10
Manuel,Patricia,9
Manuel,Melissa,8
Manuel,Nancy,8
Manuel,Amelia,7
Manuel,Kathleen,7
Manuel,Linda,7
Manuel,Margaret,6
Manuel,Janice,6
Manuel,Heather,6
Mara,David,13
Mara,John,12
Mara,Michael,10
Mara,Matthew,6
Mara,Gregory,6
Mara,Jason,6
Marc,Jennifer,32
Marc,Susan,28
Marc,Lisa,25
Marc,Karen,25
Marc,Linda,23
Marc,Mary,21
Marc,Nancy,21
Marc,Patricia,20
Marc,Sarah,19
Marc,Pamela,19
Marc,Michelle,18
Marc,Elizabeth,17
Marc,Suzanne,17
Marc,Angela,16
Marc,Kathleen,15
Marcela,Jose,6
Marcelino,Maria,6
Marcella,Richard,13
Marcella,David,12
Marcella,Robert,11
Marcella,James,10
Marcella,Michael,10
Marcella,Thomas,9
Marcella,Gary,9
Marcella,John,9
Marcella,William,8
Marcella,Paul,7
Marcella,Ronald,6
Marci,David,14
Marci,Robert,14
Marci,Richard,8
Marci,James,6
Marci,Michael,6
Marci,Mark,6
Marcia,John,69
Marcia,James,66
Marcia,David,57
Marcia,Michael,53
Marcia,Robert,37
Marcia,Richard,34
Marcia,Steven,34
Marcia,Donald,32
Marcia,William,32
Marcia,Gary,28
Marcia,Ronald,25
Marcia,Charles,24
Marcia,Mark,22
Marcia,George,19
Marcia,Thomas,17
Marcie,William,12
Marcie,David,10
Marcie,John,8
Marcie,Richard,7
Marcie,Michael,6
Marco,Maria,32
Marco,Nicole,8
Marco,Rebecca,8
Marco,Martha,8
Marco,Rachel,6
Marco,Toni,6
Marco,Joanna,6
Marco,Elizabeth,6
Marco,Lori,6
Marco,Laura,6
Marco,Darlene,6
Marcos,Jessica,8
Marcos,Alma,6
Marcos,Lisa,6
Marcus,Susan,13
Marcus,Erin,12
Marcus,Deborah,11
Marcus,Julie,10
Marcus,Karen,10
Marcus,Melissa,10
Marcus,Angela,10
Marcus,Theresa,10
Marcus,Stephanie,9
Marcus,Lisa,9
Marcus,Katherine,9
Marcus,Kimberly,9
Marcus,Jennifer,9
Marcus,Janice,8
Marcus,Mary,8
Marcy,James,12
Marcy,Michael,12
Marcy,Mark,11
Marcy,David,8
Marcy,Christopher,8
Marcy,John,8
Marcy,Robert,8
Marcy,Patrick,6
Maren,Michael,9
Margaret,John,271
Margaret,David,232
Margaret,Robert,215
Margaret,James,189
Margaret,William,169
Margaret,Michael,160
Margaret,Richard,145
Margaret,Thomas,113
Margaret,Mark,90
Margaret,Donald,82
Margaret,Steven,80
Margaret,Charles,78
Margaret,Ronald,72
Margaret,Douglas,71
Margaret,Stephen,64
Margarita,Antonio,10
Margarita,Jose,10
Margarita,Juan,7
Margarita,Michael,7
Margarita,Peter,6
Margarita,Miguel,6
Margarita,Scott,6
Margarita,Luis,6
Margarito,Maria,11
Margery,Michael,7
Margery,Mark,6
Margie,Richard,12
Margie,William,11
Margie,James,10
Margie,Gary,7
Margie,John,6
Margie,Michael,6
Margie,Mark,6
Margie,Thomas,6
Margo,David,21
Margo,Michael,21
Margo,James,16
Margo,Robert,12
Margo,Steven,12
Margo,Charles,9
Margo,William,8
Margo,Thomas,7
Margot,John,11
Margot,William,6
Marguerite,James,18
Marguerite,Robert,14
Marguerite,Michael,12
Marguerite,Richard,11
Marguerite,William,10
Marguerite,David,8
Marguerite,John,8
Marguerite,Mark,6
Marguerite,Charles,6
Mari,Robert,15
Mari,Richard,12
Mari,Michael,11
Mari,James,10
Mari,Kenneth,10
Mari,Eric,9
Mari,Ronald,8
Mari,Stephen,8
Mari,John,8
Mari,Todd,6
Maria,Jose,309
Maria,Michael,158
Maria,David,150
Maria,Juan,123
Maria,Robert,114
Maria,John,104
Maria,James,102
Maria,Christopher,83
Maria,Richard,78
Maria,Carlos,74
Maria,Daniel,73
Maria,Brian,66
Maria,William,66
Maria,Luis,63
Maria,Steven,59
Mariah,Michael,6
Marian,Robert,27
Marian,John,27
Marian,David,25
Marian,James,18
Marian,Richard,17
Marian,Michael,12
Marian,Steven,12
Marian,William,12
Marian,Charles,12
Marian,Thomas,11
Marian,Edward,10
Marian,Paul,10
Marian,Scott,9
Marian,Mark,9
Marian,Frank,8
Mariana,Juan,6
Marianne,Robert,52
Marianne,John,29
Marianne,Michael,26
Marianne,James,26
Marianne,William,18
Marianne,Thomas,17
Marianne,Steven,16
Marianne,David,16
Marianne,Charles,16
Marianne,Mark,14
Marianne,Gregory,13
Marianne,Joseph,13
Marianne,Richard,12
Marianne,Christopher,12
Marianne,Paul,11
Maribel,Jose,12
Maribel,Samuel,6
Maribel,William,6
Maribel,Francisco,6
Maribel,David,6
Maribeth,David,6
Maricela,Juan,12
Marie,Michael,90
Marie,John,81
Marie,Robert,60
Marie,David,51
Marie,James,49
Marie,William,44
Marie,Gregory,34
Marie,Thomas,31
Marie,Steven,31
Marie,Richard,30
Marie,Donald,29
Marie,George,26
Marie,Mark,26
Marie,Daniel,22
Marie,Jeffrey,22
Mariko,Thomas,7
Marilee,Thomas,8
Marilee,George,7
Marilee,David,7
Marilee,Ronald,6
Marilee,Robert,6
Marilee,Douglas,6
Marilyn,James,107
Marilyn,John,107
Marilyn,Robert,104
Marilyn,William,87
Marilyn,Richard,73
Marilyn,Michael,69
Marilyn,David,68
Marilyn,Thomas,64
Marilyn,Ronald,51
Marilyn,Daniel,49
Marilyn,Gary,49
Marilyn,Charles,47
Marilyn,Donald,45
Marilyn,George,42
Marilyn,Mark,42
Marilynn,Robert,13
Marilynn,Michael,8
Marilynn,James,6
Marilynn,John,6
Marilynn,Scott,6
Marina,David,16
Marina,Michael,16
Marina,Jose,14
Marina,Thomas,10
Marina,Paul,10
Marina,Douglas,9
Marina,Dmitriy,8
Marina,Mark,8
Marina,Juan,7
Marina,Steven,7
Marina,Matthew,7
Marina,James,6
Marina,Roman,6
Marina,Richard,6
Marina,Oleg,6
Mario,Maria,29
Mario,Deborah,15
Mario,Elizabeth,12
Mario,Sandra,11
Mario,Rosa,11
Mario,Ana,9
Mario,Claudia,8
Mario,Ashley,8
Mario,Irma,8
Mario,Kathleen,7
Mario,Laura,7
Mario,Rebecca,7
Mario,Patricia,7
Mario,Nancy,7
Mario,Iris,6
Marion,John,33
Marion,Robert,22
Marion,James,20
Marion,Michael,19
Marion,Ronald,15
Marion,William,13
Marion,David,12
Marion,Thomas,11
Marion,Donald,9
Marion,Stephen,8
Marion,Charles,8
Marion,Richard,8
Marion,Mark,8
Marion,Mary,8
Marion,George,7
Marisa,David,13
Marisa,Jason,11
Marisa,Mark,8
Marisa,John,8
Marisa,Scott,7
Marisa,Adam,6
Marisa,Christopher,6
Marisela,Jose,6
Marisol,Jose,6
Marissa,Michael,12
Marissa,Benjamin,10
Marissa,Mark,10
Marissa,Paul,8
Marissa,Christopher,8
Marissa,Joseph,8
Marissa,David,7
Marissa,Jason,7
Marissa,Scott,6
Marissa,Stephen,6
Marissa,John,6
Marissa,Jose,6
Marissa,Andrew,6
Maritza,David,7
Marjorie,Robert,47
Marjorie,John,42
Marjorie,William,35
Marjorie,James,33
Marjorie,Michael,32
Marjorie,David,30
Marjorie,Richard,29
Marjorie,Kenneth,18
Marjorie,Donald,17
Marjorie,Gary,17
Marjorie,Thomas,17
Marjorie,Stephen,15
Marjorie,Mark,13
Marjorie,Patrick,13
Marjorie,Edward,13
Mark,Susan,288
Mark,Mary,282
Mark,Jennifer,277
Mark,Karen,245
Mark,Lisa,228
Mark,Linda,212
Mark,Patricia,180
Mark,Deborah,179
Mark,Elizabeth,172
Mark,Kimberly,160
Mark,Barbara,160
Mark,Laura,158
Mark,Kathleen,155
Mark,Michelle,154
Mark,Julie,147
Markus,Melissa,6
Marla,David,34
Marla,Michael,32
Marla,John,22
Marla,Mark,18
Marla,William,15
Marla,James,14
Marla,Steven,13
Marla,Richard,13
Marla,Patrick,12
Marla,Thomas,12
Marla,Donald,10
Marla,Christopher,10
Marla,Daniel,9
Marla,Martin,9
Marla,Paul,9
Marlene,Robert,50
Marlene,James,45
Marlene,William,41
Marlene,Michael,32
Marlene,Richard,31
Marlene,John,30
Marlene,David,26
Marlene,Ronald,21
Marlene,Donald,21
Marlene,Charles,19
Marlene,Roger,18
Marlene,Timothy,17
Marlene,Kenneth,16
Marlene,Thomas,13
Marlene,Gerald,12
Marlo,Thomas,6
Marlo,Michael,6
Marlo,John,6
Marlo,David,6
Marlon,Elizabeth,6
Marlys,Robert,8
Marlys,Charles,6
Marlys,Mark,6
Marni,Michael,7
Marni,Robert,6
Marnie,David,15
Marnie,Michael,6
Marnie,Robert,6
Marsha,David,47
Marsha,Robert,27
Marsha,John,27
Marsha,Richard,25
Marsha,James,23
Marsha,Michael,19
Marsha,William,18
Marsha,Mark,18
Marsha,Donald,16
Marsha,Charles,13
Marsha,Steven,13
Marsha,Gary,12
Marsha,Stephen,11
Marsha,Joseph,11
Marsha,Paul,11
Marshall,Jennifer,10
Marshall,Kelly,10
Marshall,Mary,9
Marshall,Deborah,9
Marshall,Amy,7
Marshall,Angela,7
Marshall,Carol,7
Marta,David,13
Marta,Robert,11
Marta,William,10
Marta,Michael,9
Marta,Joseph,7
Marta,Thomas,7
Marta,John,6
Marta,James,6
Martha,John,73
Martha,Michael,66
Martha,Robert,62
Martha,James,60
Martha,David,60
Martha,William,58
Martha,Thomas,33
Martha,Jose,32
Martha,Richard,31
Martha,Mark,30
Martha,Paul,30
Martha,Daniel,27
Martha,Stephen,27
Martha,Gregory,26
Martha,Steven,24
Martin,Mary,50
Martin,Susan,47
Martin,Sandra,44
Martin,Michelle,38
Martin,Linda,36
Martin,Patricia,32
Martin,Cynthia,29
Martin,Nancy,28
Martin,Karen,27
Martin,Jennifer,26
Martin,Laura,24
Martin,Sharon,21
Martin,Elizabeth,21
Martin,Pamela,20
Martin,Kimberly,19
Martina,Michael,8
Marty,John,7
Marty,Donna,7
Marva,Robert,7
Marva,John,6
Marvin,Mary,26
Marvin,Barbara,22
Marvin,Patricia,21
Marvin,Susan,21
Marvin,Linda,19
Marvin,Karen,14
Marvin,Margaret,13
Marvin,Jennifer,13
Marvin,Elizabeth,12
Marvin,Carol,12
Marvin,Cheryl,12
Marvin,Deborah,12
Marvin,Donna,12
Marvin,Sandra,12
Marvin,Sharon,11
Mary,John,714
Mary,Michael,684
Mary,David,670
Mary,James,657
Mary,Robert,646
Mary,William,467
Mary,Richard,414
Mary,Thomas,318
Mary,Mark,282
Mary,Steven,251
Mary,Charles,241
Mary,Joseph,234
Mary,Daniel,231
Mary,Donald,227
Mary,Paul,221
Maryann,Michael,10
Maryann,James,8
Maryann,Stephen,6
Maryann,Steven,6
Maryann,William,6
Maryanne,William,8
Maryanne,David,7
Marylou,John,6
Mathew,Sarah,12
Mathew,Heather,10
Mathew,Jennifer,10
Mathew,Amy,10
Mathew,Christina,8
Mathew,Lisa,7
Mathew,Sandra,7
Mathew,Stephanie,7
Mathew,Kimberly,7
Mathew,Jamie,6
Mathew,Linda,6
Mathew,Kathryn,6
Mathew,Christine,6
Mathew,Elizabeth,6
Mathew,Angela,6
Matt,Jennifer,12
Matt,Julie,7
Matt,Sarah,6
Matthew,Jennifer,238
Matthew,Michelle,132
Matthew,Elizabeth,126
Matthew,Amy,118
Matthew,Lisa,112
Matthew,Julie,108
Matthew,Jessica,108
Matthew,Heather,107
Matthew,Sarah,106
Matthew,Laura,99
Matthew,Melissa,89
Matthew,Stephanie,88
Matthew,Amanda,83
Matthew,Mary,82
Matthew,Rebecca,82
Maura,Michael,11
Maura,Christopher,7
Maura,David,7
Maura,James,6
Maureen,Robert,74
Maureen,Michael,64
Maureen,David,56
Maureen,James,52
Maureen,John,48
Maureen,William,39
Maureen,Richard,34
Maureen,Steven,33
Maureen,Mark,28
Maureen,Charles,27
Maureen,Thomas,25
Maureen,Gary,24
Maureen,Patrick,23
Maureen,Joseph,23
Maureen,Brian,20
Maurice,Mary,9
Maurice,Sandra,9
Maurice,Susan,8
Maurice,Barbara,7
Maurice,Linda,7
Maurice,Michelle,7
Maurice,Patricia,7
Maurice,Melissa,6
Maurice,Lisa,6
Maurice,Carol,6
Maurice,Ann,6
Maurice,Shannon,6
Mauricio,Maria,6
Mauricio,Christina,6
Maurine,Charles,6
Mauro,Maria,6
Mavis,Richard,6
Mavis,Robert,6
Max,Jennifer,9
Max,Barbara,8
Max,Stephanie,8
Max,Elizabeth,7
Max,Mary,7
Max,Margaret,7
Max,Laura,7
Max,Jane,6
Max,Donna,6
Maxine,Robert,26
Maxine,Richard,16
Maxine,James,11
Maxine,John,10
Maxine,William,10
Maxine,Paul,7
Maxine,David,7
Maxine,Dennis,6
May,James,8
May,Brian,7
May,Robert,7
May,Daniel,6
Maya,Daniel,8
Maya,Jeffrey,8
Maya,Richard,7
Maya,John,6
Mayra,Jose,23
Mayra,Juan,9
Mayra,Miguel,7
Mayra,Christopher,6
Mayumi,Jason,6
Meagan,Michael,8
Meagan,James,7
Meagan,Scott,6
Meagan,Adam,6
Meagan,Matthew,6
Meagan,Justin,6
Meagan,John,6
Meegan,David,6
Megan,Michael,95
Megan,Matthew,80
Megan,Christopher,80
Megan,David,72
Megan,James,61
Megan,John,58
Megan,Robert,57
Megan,Brian,55
Megan,Jason,48
Megan,Daniel,46
Megan,Ryan,46
Megan,Mark,42
Megan,Andrew,42
Megan,Scott,40
Megan,William,37
Meghan,Michael,18
Meghan,Christopher,15
Meghan,John,14
Meghan,Mark,14
Meghan,Daniel,13
Meghan,Ryan,12
Meghan,Gregory,12
Meghan,Brian,12
Meghan,Timothy,10
Meghan,Jeffrey,10
Meghan,Eric,9
Meghan,Nicholas,8
Meghan,Robert,8
Meghan,Kevin,8
Meghan,Jason,8
Mei,Chi,13
Mei,Michael,7
Mei,James,6
Mei,Robert,6
Melanie,Michael,73
Melanie,Robert,53
Melanie,David,49
Melanie,James,48
Melanie,John,41
Melanie,Christopher,41
Melanie,Jeffrey,36
Melanie,Timothy,32
Melanie,William,30
Melanie,Charles,28
Melanie,Matthew,27
Melanie,Eric,25
Melanie,Steven,25
Melanie,Daniel,23
Melanie,Kevin,23
Melba,David,6
Melina,Jeffrey,6
Melinda,David,77
Melinda,John,61
Melinda,Michael,60
Melinda,James,47
Melinda,Robert,40
Melinda,Mark,37
Melinda,Jeffrey,29
Melinda,Thomas,25
Melinda,Scott,24
Melinda,Timothy,24
Melinda,William,24
Melinda,Richard,23
Melinda,Jason,21
Melinda,Daniel,20
Melinda,Kevin,20
Melisa,Mark,8
Melisa,John,7
Melisa,Charles,6
Melissa,Michael,223
Melissa,John,164
Melissa,David,153
Melissa,Christopher,108
Melissa,James,107
Melissa,Robert,91
Melissa,Matthew,89
Melissa,Jason,85
Melissa,Mark,82
Melissa,Brian,80
Melissa,Joseph,75
Melissa,Daniel,74
Melissa,William,72
Melissa,Eric,70
Melissa,Scott,63
Melodie,Michael,9
Melodie,John,9
Melodie,Paul,6
Melody,Robert,38
Melody,John,37
Melody,Michael,36
Melody,James,32
Melody,David,30
Melody,Richard,25
Melody,Steven,20
Melody,Charles,15
Melody,Paul,15
Melody,Daniel,14
Melody,Mark,13
Melody,Thomas,13
Melody,Gary,13
Melody,Jeffrey,10
Melody,Timothy,10
Melvin,Mary,24
Melvin,Karen,18
Melvin,Patricia,18
Melvin,Nancy,17
Melvin,Kathleen,17
Melvin,Deborah,15
Melvin,Sharon,14
Melvin,Lisa,13
Melvin,Sandra,13
Melvin,Donna,13
Melvin,Susan,12
Melvin,Linda,12
Melvin,Janet,11
Melvin,Barbara,11
Melvin,Margaret,11
Mercedes,Michael,6
Meredith,John,19
Meredith,Michael,18
Meredith,David,15
Meredith,Christopher,15
Meredith,Matthew,15
Meredith,James,13
Meredith,Robert,13
Meredith,Jeffrey,13
Meredith,Thomas,11
Meredith,Peter,10
Meredith,Richard,10
Meredith,William,9
Meredith,Timothy,8
Meredith,Paul,8
Meredith,Brett,8
Merlin,Karen,7
Merri,Joseph,6
Merrilee,James,8
Merrilee,William,6
Merry,David,8
Merry,James,7
Mi,Seung,12
Mi,Young,11
Mi,Sung,9
Mi,Jeffrey,8
Mi,Michael,6
Mi,Joseph,6
Mia,David,11
Mia,John,7
Mia,Steven,6
Mia,Keith,6
Micah,Rebecca,10
Micah,Jennifer,6
Micah,Julie,6
Micah,Sarah,6
Michael,Susan,705
Michael,Mary,684
Michael,Jennifer,643
Michael,Linda,544
Michael,Lisa,494
Michael,Patricia,490
Michael,Karen,485
Michael,Kathleen,404
Michael,Elizabeth,383
Michael,Barbara,361
Michael,Deborah,357
Michael,Laura,334
Michael,Cynthia,325
Michael,Sandra,322
Michael,Nancy,317
Michaela,Michael,10
Michaela,Charles,6
Michaela,David,6
Michaela,James,6
Michaela,Stephen,6
Michaelle,Michael,6
Michal,Michael,7
Micheal,Tammy,7
Michel,Jennifer,6
Michele,David,102
Michele,Michael,91
Michele,Robert,85
Michele,John,83
Michele,James,83
Michele,Thomas,55
Michele,Christopher,53
Michele,Richard,52
Michele,Steven,48
Michele,William,45
Michele,Brian,41
Michele,Mark,40
Michele,Jeffrey,36
Michele,Paul,33
Michele,Gregory,32
Michell,Jeffrey,6
Michelle,Michael,315
Michelle,David,269
Michelle,Robert,261
Michelle,John,242
Michelle,James,210
Michelle,William,168
Michelle,Christopher,155
Michelle,Mark,154
Michelle,Richard,142
Michelle,Jeffrey,133
Michelle,Matthew,132
